#Eddynet/DM CSV Export File,,,,,,,,,,,,,,,,,,
#Created: 10/29/2016 07:52:08,,,,,,,,,,,,,,,,,,
#Analysis Group: resolution,,,,,,,,,,,,,,,,,,
#Outage Type: NONE,,,,,,,,,,,,,,,,,,
#Name: ,,,,,,,,,,,,,,,,,,
#Inspection Date: 12/31/1969 19:00:00,,,,,,,,,,,,,,,,,,
#Re-Start Date: 12/31/1969 19:00:00,,,,,,,,,,,,,,,,,,
#Service Days Since Last Inspection: 0,,,,,,,,,,,,,,,,,,
#Comment: ,,,,,,,,,,,,,,,,,,
#ENC1,ENC2,V,PHA,IND,CH,LMF,INF,INT,Extent,UT1,UT2,ANA,GRP,CG,LEG,PC,PRB_SN
22,26,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00002,H,720HS,0
22,26,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
22,27,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00001,H,720HS,0
22,27,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
22,27,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
22,28,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
22,28,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
22,28,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00001,H,720HS,0
22,29,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
22,29,2.79,88,MBH,6,05H,20.99,,TECTEH,,,S4373,resolution,SG1BHCAL00002,H,720HS,0
22,29,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
22,30,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
22,30,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00002,H,720HS,0
22,30,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
22,31,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00001,H,720HS,0
22,31,,,RPN,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
22,31,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
22,31,,,,,,,,BPCTEC,,,G2886,secondary,SG1BCCAL00019,C,720XP,0
22,32,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00001,H,720HS,0
22,32,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
22,32,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
22,33,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
22,33,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00002,H,720HS,0
22,33,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
22,34,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
22,34,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00002,H,720HS,0
22,34,,,,,,,,BPCTEC,,,L1342,secondary,SG1BCCAL00003,C,720XP,0
22,35,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00001,H,720HS,0
22,35,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
22,35,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
22,36,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
22,36,0.28,130,DDH,5,06H,25.10,,TECTEH,,,W6070,auto,SG1BHCAL00001,H,720HS,0
22,36,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
22,37,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
22,37,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
22,37,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00002,H,720HS,0
22,38,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
22,38,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00002,H,720HS,0
22,38,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
22,39,1.77,189,DNT,1,02H,7.72,,TECTEH,HR,,W6070,auto,SG1BHCAL00001,H,720HS,0
22,39,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
22,39,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
22,40,3.37,93,INR,6,06C,44.20,,TECTEH,,,L3362,secondary,SG1BHCAL00003,H,720HS,0
22,40,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
22,40,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
22,41,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
22,41,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00002,H,720HS,0
22,41,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
22,42,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
22,42,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00004,H,720HS,0
22,42,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
22,43,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
22,43,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
22,43,2.02,78,MBH,6,02C,34.26,,TECTEH,,,C3274,resolution,SG1BHCAL00003,H,720HS,0
22,44,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
22,44,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00003,H,720HS,0
22,44,0.81,150,MBM,90,TSC,34.05,,01CTEC,HR,,G2886,resolution,SG1BCCAL00004,C,720XP,0
22,45,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00003,H,720HS,0
22,45,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
22,45,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
22,46,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
22,46,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00004,H,720HS,0
22,46,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
22,47,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00004,H,720HS,0
22,47,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
22,47,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
22,48,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00011,H,720HS,0
22,48,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
22,48,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00026,H,720XP,0
22,49,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
22,49,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00012,H,720HS,0
22,49,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
22,50,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
22,50,2.55,184,DNT,1,AV2,9.32,,TECTEH,HR,,C9309,resolution,SG1BHCAL00012,H,720HS,0
22,50,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
22,51,0.45,24,XPS,P157,TSH,0.03,,01HTEH,HR,,L7871,resolution,SG1BHCAL00026,H,720XP,0
22,51,0.63,56,MBM,18,TSC,47.16,,01CTEC,HR,,G2886,resolution,SG1BCCAL00004,C,720XP,0
22,51,0.34,84,NQH,3,TSC,47.18,,TECTEH,,,W6070,auto,SG1BHCAL00011,H,720HS,0
22,52,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
22,52,0.46,81,NQH,3,03C,4.18,,TECTEH,,,W6070,auto,SG1BHCAL00011,H,720HS,0
22,52,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00026,H,720XP,0
22,53,4.00,84,MBH,6,01H,25.48,,TECTEH,,,W9098,auto,SG1BHCAL00012,H,720HS,0
22,53,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00026,H,720XP,0
22,53,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
22,53,3.11,88,MBH,6,01H,19.09,,TECTEH,,,G2886,resolution,SG1BHCAL00012,H,720HS,0
22,54,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
22,54,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
22,54,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00012,H,720HS,0
22,55,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00011,H,720HS,0
22,55,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
22,55,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
22,56,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00011,H,720HS,0
22,56,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
22,56,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
22,57,0.69,48,MBM,78,BPC,13.85,,BPCTEC,HR,,B4260,resolution,SG1BCCAL00005,C,720XP,0
22,57,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
22,57,0.11,107,NQH,3,TSC,9.16,,TECTEH,,,C9309,resolution,SG1BHCAL00012,H,720HS,0
22,57,0.07,82,NQH,3,TSC,10.37,,TECTEH,,,C9309,resolution,SG1BHCAL00012,H,720HS,0
22,58,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
22,58,1.94,64,MBH,6,01H,43.69,,TECTEH,,,C9309,resolution,SG1BHCAL00012,H,720HS,0
22,58,2.29,71,MBH,6,05C,18.25,,TECTEH,,,C9309,resolution,SG1BHCAL00012,H,720HS,0
22,58,4.33,81,MBH,6,06C,29.46,,TECTEH,,,W9098,auto,SG1BHCAL00012,H,720HS,0
22,58,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
22,59,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
22,59,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
22,59,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00011,H,720HS,0
22,60,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
22,60,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00011,H,720HS,0
22,60,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
22,61,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00012,H,720HS,0
22,61,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
22,61,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
22,62,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
22,62,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00012,H,720HS,0
22,62,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
22,63,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
22,63,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
22,63,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00011,H,720HS,0
22,64,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
22,64,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
22,64,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00011,H,720HS,0
22,65,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
22,65,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
22,65,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00011,H,720HS,0
22,66,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
22,66,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
22,66,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00011,H,720HS,0
22,67,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
22,67,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
22,67,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00012,H,720HS,0
22,68,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
22,68,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00012,H,720HS,0
22,68,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
22,69,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00011,H,720HS,0
22,69,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
22,69,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
22,70,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
22,70,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00011,H,720HS,0
22,70,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
22,71,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
22,71,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
22,71,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00012,H,720HS,0
22,72,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
22,72,0.15,105,DDH,5,01C,33.67,,TECTEH,,,W9098,auto,SG1BHCAL00012,H,720HS,0
22,72,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
22,72,0.54,53,13,P2,AV3,0.05,,TECTEH,,,M1158,secondary,SG1BHCAL00012,H,720HS,0
22,73,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
22,73,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00011,H,720HS,0
22,73,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
22,74,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
22,74,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
22,74,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00012,H,720HS,0
22,75,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
22,75,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
22,75,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00012,H,720HS,0
22,76,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
22,76,0.32,93,NQS,3,01C,18.25,,TECTEH,HR,,S4373,resolution,SG1BHCAL00011,H,720HS,0
22,76,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
22,77,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
22,77,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
22,77,4.10,182,DNT,1,04C,9.37,,TECTEH,HR,,L7871,resolution,SG1BHCAL00011,H,720HS,0
22,78,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
22,78,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
22,78,0.54,111,NQS,3,03H,39.21,,TECTEH,HR,,W1424,resolution,SG1BHCAL00010,H,720HS,0
22,79,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00011,H,720HS,0
22,79,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
22,79,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
22,80,,,,,,,,TECTEH,,,S7752,auto,SG1BHCAL00009,H,720HS,0
22,80,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
22,80,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
22,81,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
22,81,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
22,81,,,,,,,,TECTEH,,,S7752,auto,SG1BHCAL00009,H,720HS,0
22,82,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
22,82,,,,,,,,TECTEH,,,S7752,auto,SG1BHCAL00009,H,720HS,0
22,82,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
22,83,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
22,83,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
22,83,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00010,H,720HS,0
22,84,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
22,84,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00010,H,720HS,0
22,84,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
22,85,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
22,85,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
22,85,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00009,H,720HS,0
22,86,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,0
22,86,,,,,,,,TECTEH,,,S7752,auto,SG1BHCAL00009,H,720HS,0
22,86,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
22,87,0.93,103,NQH,3,01H,9.29,,TECTEH,,,W1424,resolution,SG1BHCAL00010,H,720HS,0
22,87,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
22,87,0.55,92,NQH,3,02H,17.35,,TECTEH,,,W9098,auto,SG1BHCAL00010,H,720HS,0
22,87,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
22,88,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00010,H,720HS,0
22,88,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,0
22,88,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
23,7,2.06,89,MBH,6,05C,46.47,,TECTEH,,,W6070,auto,SG1BHCAL00001,H,720HS,0
23,7,0.62,55,MBM,198,BPH,8.63,,BPHTEH,HR,,D3162,resolution,SG1BHCAL00019,H,720XP,0
23,7,2.74,89,MBH,6,01C,37.24,,TECTEH,,,W6070,auto,SG1BHCAL00001,H,720HS,0
23,7,3.24,93,INR,6,03C,38.16,,TECTEH,,,G4841,resolution,SG1BHCAL00001,H,720HS,0
23,7,2.07,90,MBH,6,BPH,8.36,,TECTEH,,,W6070,auto,SG1BHCAL00001,H,720HS,0
23,7,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
23,8,,,,,,,,07HTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
23,8,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00001,H,720HS,0
23,8,0.21,105,MBM,186,TSC,15.21,,BPCTEC,HR,,G7081,resolution,SG1BCCAL00001,C,720XP,0
23,9,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
23,9,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,0
23,9,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00002,H,720HS,0
23,10,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
23,10,2.85,176,DNT,P1,07H,0.42,,TECTEH,HR,,G7081,resolution,SG1BHCAL00002,H,720HS,0
23,10,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,0
23,11,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
23,11,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00001,H,720HS,0
23,11,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,0
23,12,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
23,12,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00001,H,720HS,0
23,12,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,0
23,13,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
23,13,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,0
23,13,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00002,H,720HS,0
23,14,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
23,14,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
23,14,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00002,H,720HS,0
23,15,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
23,15,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
23,15,2.46,87,MBH,6,02H,3.01,,TECTEH,,,W6070,auto,SG1BHCAL00001,H,720HS,0
23,16,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
23,16,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
23,16,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00001,H,720HS,0
23,17,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
23,17,0.82,18,SCA,P1,TSC,-0.07,,TSCBPC,,,J5670,auto,SG1BCCAL00025,C,720PP,0
23,17,,,NDF,,TSC,2.86,,TSCBPC,,,L7871,secondary,SG1BCCAL00025,C,720PP,0
23,17,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,0
23,17,3.58,14,BLG,1,TSC,2.86,,TECTEH,HR,,W9098,auto,SG1BHCAL00002,H,720HS,0
23,17,0.22,137,DDH,5,06H,34.71,,TECTEH,,,W9098,auto,SG1BHCAL00002,H,720HS,0
23,17,0.34,76,DDH,5,06H,34.00,,TECTEH,,,W9098,auto,SG1BHCAL00002,H,720HS,0
23,18,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
23,18,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00002,H,720HS,0
23,18,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,0
23,19,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
23,19,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
23,19,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00001,H,720HS,0
23,20,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
23,20,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00001,H,720HS,0
23,20,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
23,21,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
23,21,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
23,21,2.50,76,MBH,6,AV3,2.60,,TECTEH,,,W9098,auto,SG1BHCAL00002,H,720HS,0
23,22,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
23,22,4.81,87,MBH,6,02C,18.54,,TECTEH,,,W9098,auto,SG1BHCAL00002,H,720HS,0
23,22,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
23,22,2.01,90,MBH,6,02C,36.05,,TECTEH,,,W9098,auto,SG1BHCAL00002,H,720HS,0
23,23,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
23,23,2.00,84,MBH,6,03C,13.01,,TECTEH,,,C9309,resolution,SG1BHCAL00001,H,720HS,0
23,23,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
23,23,3.64,90,MBH,6,03H,39.89,,TECTEH,,,W6070,auto,SG1BHCAL00001,H,720HS,0
23,24,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
23,24,1.09,125,NQH,3,BPC,2.83,,TECTEH,,,C9309,resolution,SG1BHCAL00001,H,720HS,0
23,24,1.16,70,MBM,150,BPC,2.73,,BPCTEC,HR,,G2886,resolution,SG1BCCAL00004,C,720XP,0
23,25,,,,,,,,TECTEH,,,J8109,secondary,SG1BHCAL00002,H,720HS,0
23,25,,,,,,,,07HTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
23,25,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
23,26,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
23,26,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00002,H,720HS,0
23,26,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
23,27,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00001,H,720HS,0
23,27,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
23,27,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
23,28,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00001,H,720HS,0
23,28,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
23,28,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
23,29,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
23,29,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00002,H,720HS,0
23,29,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
23,30,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
23,30,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00002,H,720HS,0
23,30,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
23,31,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00001,H,720HS,0
23,31,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,0
23,31,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,0
23,32,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
23,32,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00001,H,720HS,0
23,32,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
23,33,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,0
23,33,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,0
