	#Master Report ASCII Export File
        #	PLANT:		Surry
        #	UNIT: 		1
        #	SG: 		1B
        #	DATABASE:	SURRY_1R27_SGB  DATE: OCT. 29,2016  7:56 

#FORMAT: ROW,COL,VOLTS,DEG,PCT,CHN,LOCATION,ELEV_FROM,ELEV_TO,EXTENT,UTIL 1,UTIL 2,NAME,TYPE,CAL,LEG,PROBE,S/N #
  15, 79,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
  15, 79,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,690861
  15, 80,,,,,,,,TEHTEC,,,D8661,secondary,SG1BCCAL00015,C,720UC,659856
  15, 80,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
  15, 80,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,690861
  15, 81,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,708350
  15, 81,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
  15, 81,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00015,C,720UC,659856
  15, 82,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,708350
  15, 82,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
  15, 82,2.35,189,DNT,1,04H,46.81,,TEHTEC,HR,,W6070,auto,SG1BCCAL00015,C,720UC,659856
  15, 83,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
  15, 83,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00015,C,720UC,659856
  15, 83,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,690861
  15, 84,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00015,C,720UC,659856
  15, 84,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,690861
  15, 84,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
  15, 85,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,659855
  15, 85,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
  15, 85,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00026,H,720XP,708350
  15, 86,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00026,H,720XP,708350
  15, 86,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
  15, 86,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00015,C,720UC,659856
  15, 87,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00014,C,720UC,659856
  15, 87,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
  15, 87,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00026,H,720XP,708350
  15, 88,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,690861
  15, 88,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,659855
  15, 88,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
  15, 89,,,,,,,,TEHTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,659855
  15, 89,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
  15, 89,0.96,104,MBM,150,TSC,3.01,,BPCTEC,HR,,C9309,resolution,SG1BCCAL00007,C,720XP,690861
  15, 90,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
  15, 90,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00026,H,720XP,708350
  15, 90,1.27,168,DDH,P1,07C,-0.56,,TEHTEC,,,W6070,auto,SG1BCCAL00014,C,720UC,659856
  15, 90,2.82,172,DDH,P1,07C,0.78,,TEHTEC,,,G2886,resolution,SG1BCCAL00014,C,720UC,659856
  15, 91,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00026,H,720XP,708350
  15, 91,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,708350
  15, 91,8.18,178,DNT,P1,07C,-0.53,,TEHTEC,HR,,W6070,auto,SG1BCCAL00014,C,720UC,659856
  15, 91,4.91,176,DNT,P1,07C,0.78,,TEHTEC,HR,,W6070,auto,SG1BCCAL00014,C,720UC,659856
  16,  4,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
  16,  4,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,708350
  16,  4,6.38,178,DNT,P1,AV4,-0.32,,TECTEH,HR,,W9098,auto,SG1BHCAL00004,H,720HS,707230
  16,  4,5.82,175,DDH,P1,AV4,0.21,,TECTEH,,,W9098,auto,SG1BHCAL00004,H,720HS,707230
  16,  5,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
  16,  5,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00004,H,720HS,707230
  16,  5,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,708350
  16,  6,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,690861
  16,  6,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,690861
  16,  6,0.43,138,DDH,5,05H,15.56,,TECTEH,,,W9098,auto,SG1BHCAL00004,H,720HS,707230
  16,  7,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00003,H,720HS,707232
  16,  7,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,690861
  16,  7,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,690861
  16,  8,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,690861
  16,  8,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00003,H,720HS,707232
  16,  8,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
  16,  9,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
  16,  9,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,690861
  16,  9,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00004,H,720HS,707230
  16, 10,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,708350
  16, 10,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00004,H,720HS,707230
  16, 10,0.59,45,MBM,22,BPC,16.48,,BPCTEC,HR,,G7081,resolution,SG1BCCAL00001,C,720XP,690861
  16, 11,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,690861
  16, 11,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,708350
  16, 11,0.47,132,NQH,3,05C,23.80,,TECTEH,,,J5670,auto,SG1BHCAL00003,H,720HS,707232
  16, 12,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00003,H,720HS,707232
  16, 12,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,690861
  16, 12,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,690861
  16, 13,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00004,H,720HS,707230
  16, 13,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,690861
  16, 13,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,690861
  16, 14,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
  16, 14,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,708350
  16, 14,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00004,H,720HS,707230
  16, 15,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,708350
  16, 15,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
  16, 15,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00003,H,720HS,707232
  16, 16,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00003,H,720HS,707232
  16, 16,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  16, 16,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,690861
  16, 17,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00004,H,720HS,707230
  16, 17,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,690861
  16, 17,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  16, 18,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  16, 18,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
  16, 18,0.17,125,NQH,3,06H,32.74,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,707230
  16, 19,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  16, 19,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
  16, 19,2.44,187,DNT,1,06H,1.90,,TECTEH,HR,,J5670,auto,SG1BHCAL00003,H,720HS,707232
  16, 19,2.26,186,DNT,1,06H,8.33,,TECTEH,HR,,J5670,auto,SG1BHCAL00003,H,720HS,707232
  16, 19,2.36,187,DNT,1,06H,14.61,,TECTEH,HR,,J5670,auto,SG1BHCAL00003,H,720HS,707232
  16, 19,2.25,188,DNT,1,06H,21.08,,TECTEH,HR,,J5670,auto,SG1BHCAL00003,H,720HS,707232
  16, 19,2.21,187,DNT,1,06H,27.27,,TECTEH,HR,,J5670,auto,SG1BHCAL00003,H,720HS,707232
  16, 19,2.14,187,DNT,1,06H,46.82,,TECTEH,HR,,J5670,auto,SG1BHCAL00003,H,720HS,707232
  16, 19,2.50,188,DNT,1,07H,7.99,,TECTEH,HR,,C9309,resolution,SG1BHCAL00003,H,720HS,707232
  16, 20,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
  16, 20,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  16, 20,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,707232
  16, 21,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
  16, 21,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00006,H,720HS,707230
  16, 21,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  16, 22,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,707232
  16, 22,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,690861
  16, 22,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  16, 23,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,690861
  16, 23,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  16, 23,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00005,H,720HS,707232
  16, 24,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
  16, 24,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  16, 24,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00003,H,720HS,707232
  16, 25,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  16, 25,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00003,H,720HS,707232
  16, 25,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
  16, 26,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  16, 26,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,690861
  16, 26,2.17,76,NQS,6,03H,36.26,,TECTEH,HR,,G7081,resolution,SG1BHCAL00004,H,720HS,707230
  16, 26,2.06,188,DNT,1,BPC,12.17,,TECTEH,HR,,J5670,auto,SG1BHCAL00004,H,720HS,707230
  16, 27,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00004,H,720HS,707230
  16, 27,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,690861
  16, 27,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  16, 28,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  16, 28,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
  16, 28,0.48,146,DDH,5,03C,48.92,,TECTEH,,,J5670,auto,SG1BHCAL00003,H,720HS,707232
  16, 29,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
  16, 29,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  16, 29,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00003,H,720HS,707232
  16, 30,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00004,H,720HS,707230
  16, 30,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,690861
  16, 30,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  16, 31,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00004,H,720HS,707230
  16, 31,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,690861
  16, 31,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  16, 32,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00003,H,720HS,707232
  16, 32,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
  16, 32,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  16, 33,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,708350
  16, 33,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  16, 33,0.42,124,DDH,5,06H,39.52,,TECTEH,,,C9309,resolution,SG1BHCAL00003,H,720HS,707232
  16, 34,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  16, 34,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,690861
  16, 34,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00004,H,720HS,707230
  16, 35,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  16, 35,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00001,C,720XP,690861
  16, 35,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00004,H,720HS,707230
  16, 36,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  16, 36,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00003,H,720HS,707232
  16, 36,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,708350
  16, 37,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00003,H,720HS,707232
  16, 37,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,708350
  16, 37,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  16, 38,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00004,H,720HS,707230
  16, 38,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  16, 38,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,690861
  16, 39,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  16, 39,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00004,H,720HS,707230
  16, 39,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,690861
  16, 40,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00003,H,720HS,707232
  16, 40,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  16, 40,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,708350
  16, 41,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  16, 41,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,708350
  16, 41,1.50,124,DDH,5,AV2,1.25,,TECTEH,,,C3274,resolution,SG1BHCAL00003,H,720HS,707232
  16, 42,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,690861
  16, 42,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00004,H,720HS,707230
  16, 42,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  16, 43,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,690861
  16, 43,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  16, 43,0.84,112,NQH,3,AV3,2.07,,TECTEH,,,J5670,auto,SG1BHCAL00004,H,720HS,707230
  16, 44,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00003,H,720HS,707232
  16, 44,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,708350
  16, 44,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  16, 45,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,708350
  16, 45,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00021,H,720XP,690861
  16, 45,0.37,116,DDH,5,06C,21.26,,TECTEH,,,J5670,auto,SG1BHCAL00003,H,720HS,707232
  16, 46,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00004,H,720HS,707230
  16, 46,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  16, 46,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,690861
  16, 47,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,690861
  16, 47,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00022,H,720XP,708350
  16, 47,,,,,,,,TECTEH,,,J5670,auto,SG1BHCAL00004,H,720HS,707230
  16, 48,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,690861
  16, 48,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00026,H,720XP,708350
  16, 48,,,,,,,,TECTEH,,,S7752,auto,SG1BHCAL00009,H,720HS,707232
  16, 49,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00010,H,720HS,707230
  16, 49,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00026,H,720XP,708350
  16, 49,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,708350
  16, 51,,,,,,,,TECTEH,,,S7752,auto,SG1BHCAL00009,H,720HS,707232
  16, 51,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,690861
  16, 51,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
  16, 52,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,690861
  16, 52,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00012,H,720HS,707230
  16, 52,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00026,H,720XP,708350
  16, 53,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00003,C,720XP,690861
  16, 53,,,,,,,,01HTEH,,,S7752,auto,SG1BHCAL00026,H,720XP,708350
  16, 53,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00012,H,720HS,707230
  16, 54,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00011,H,720HS,707232
  16, 54,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
  16, 54,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,708350
  16, 55,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,690861
  16, 55,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00004,C,720XP,708350
  16, 55,2.88,184,DNT,1,AV4,10.73,,TECTEH,HR,,W6070,auto,SG1BHCAL00011,H,720HS,707232
  16, 55,2.90,78,MBH,6,05C,28.99,,TECTEH,,,W6070,auto,SG1BHCAL00011,H,720HS,707232
  16, 56,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
  16, 56,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  16, 56,0.24,115,DDH,5,01H,46.19,,TECTEH,,,W9098,auto,SG1BHCAL00012,H,720HS,707230
  16, 57,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
  16, 57,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  16, 57,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00012,H,720HS,707230
  16, 58,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
  16, 58,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  16, 58,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00011,H,720HS,707232
  16, 59,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  16, 59,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
  16, 59,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00011,H,720HS,707232
  16, 60,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00012,H,720HS,707230
  16, 60,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  16, 60,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
  16, 61,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
  16, 61,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00012,H,720HS,707230
  16, 61,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  16, 62,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
  16, 62,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  16, 62,2.29,183,DNT,1,AV2,9.57,,TECTEH,HR,,L7871,resolution,SG1BHCAL00011,H,720HS,707232
  16, 63,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  16, 63,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
  16, 63,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00011,H,720HS,707232
  16, 64,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  16, 64,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
  16, 64,2.62,184,DNT,1,02H,46.76,,TECTEH,HR,,W9098,auto,SG1BHCAL00012,H,720HS,707230
  16, 64,0.29,120,DDH,5,02C,16.44,,TECTEH,,,W9098,auto,SG1BHCAL00012,H,720HS,707230
  16, 65,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  16, 65,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00012,H,720HS,707230
  16, 65,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
  16, 66,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
  16, 66,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00011,H,720HS,707232
  16, 66,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  16, 67,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
  16, 67,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00011,H,720HS,707232
  16, 67,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  16, 68,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
  16, 68,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  16, 68,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00012,H,720HS,707230
  16, 69,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  16, 69,2.11,77,MBH,6,TSC,5.84,,TECTEH,,,W9098,auto,SG1BHCAL00012,H,720HS,707230
  16, 69,0.85,52,MBM,202,TSC,5.97,,BPCTEC,HR,,B4260,resolution,SG1BCCAL00005,C,720XP,690861
  16, 70,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  16, 70,1.42,130,INR,3,06H,31.83,,TECTEH,,,L7871,resolution,SG1BHCAL00011,H,720HS,707232
  16, 70,0.72,67,MBM,178,TSC,12.90,,BPCTEC,HR,,B4260,resolution,SG1BCCAL00005,C,720XP,690861
  16, 70,2.63,87,MBH,6,TSC,13.35,,TECTEH,,,W6070,auto,SG1BHCAL00011,H,720HS,707232
  16, 71,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  16, 71,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00011,H,720HS,707232
  16, 71,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
  16, 72,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
  16, 72,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00011,H,720HS,707232
  16, 72,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  16, 73,,,,,,,,TECTEH,,,W6070,auto,SG1BHCAL00011,H,720HS,707232
  16, 73,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  16, 73,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
  16, 74,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  16, 74,1.23,56,MBM,10,TSC,18.46,,BPCTEC,HR,,B4260,resolution,SG1BCCAL00005,C,720XP,690861
  16, 74,0.57,95,NQH,3,TSC,18.61,,TECTEH,,,W9098,auto,SG1BHCAL00012,H,720HS,707230
  16, 75,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
  16, 75,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  16, 75,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00012,H,720HS,707230
  16, 76,,,,,,,,TECTEH,,,W9098,auto,SG1BHCAL00009,H,720HS,707232
  16, 76,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
  16, 76,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  16, 77,,,,,,,,TECTEH,,,S7752,auto,SG1BHCAL00009,H,720HS,707232
  16, 77,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00023,H,720XP,690861
  16, 77,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,708350
  16, 78,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00024,H,720XP,708350
  16, 78,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,690861
